anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.4111,0.2778,0.2793,0.0156,0.9052000045776368,5.631999969482423
14,0.3111,0.2778,0.4134,0.0201,0.961899995803833,7.2348999977111825
15,0.4111,0.2778,0.4134,0.0095,0.8389999866485596,3.434499979019165
17,0.3111,0.2778,0.4469,0.0187,0.9603000283241272,6.719099998474121
18,0.8444,0.4111,0.4469,0.0196,0.9564999938011168,7.057400226593018
19,0.2444,0.5111,0.4804,0.0216,0.9768999814987184,7.776000022888184
20,0.2778,0.5111,0.4804,0.0185,0.9678000211715698,6.672500133514402
21,0.2444,0.5444,0.4804,0.0186,0.9495999813079834,6.6802000999450675
22,0.2778,0.5444,0.4804,0.0181,0.9570000171661376,6.526000022888184
23,0.8111,0.3778,0.5475,0.0109,0.8585000038146973,3.93720006942749
24,0.2444,0.5444,0.5475,0.0157,0.9319999814033508,5.654399871826173
25,0.2444,0.5778,0.5475,0.0203,0.9624000191688538,7.293099880218506
26,0.2111,0.5778,0.581,0.0096,0.8845999836921692,3.444700002670288
27,0.2444,0.5778,0.581,0.0114,0.8446000218391418,4.096700191497804
28,0.3111,0.6111,0.6145,0.0149,0.8689000010490417,5.362199783325195
29,0.3111,0.6111,0.648,0.0203,0.948099970817566,7.304500102996826
30,0.2778,0.5778,0.7151,0.0167,0.9359999895095824,5.999000072479247
31,0.2778,0.6111,0.7151,0.021,0.968999981880188,7.566800117492676
32,0.7778,0.5778,0.7486,0.0183,0.9448999762535096,6.594099998474121
33,0.2778,0.6111,0.7486,0.0188,0.9369999766349792,6.75540018081665
39,0.4444,0.5444,0.8492,0.0153,0.8970000147819519,5.518799781799316
40,0.6778,0.6111,0.8492,0.0096,0.8141000270843506,3.4681999683380127
41,0.3444,0.4778,0.8827,0.0139,0.8396000266075134,4.994800090789795
42,0.3111,0.5111,0.8827,0.0201,0.9519000053405762,7.2513999938964835
43,0.3111,0.5444,0.8827,0.0204,0.9455999732017516,7.339099884033202
44,0.3111,0.5111,0.9162,0.0154,0.8098000288009644,5.55210018157959
45,0.3111,0.5444,0.9162,0.0214,0.9433000087738036,7.712900161743164
