anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
2,0.5765,0.7176,0.1198,0.0035,0.9610000252723694,1.1749000549316406
3,0.6118,0.7176,0.1198,0.0025,0.9383000135421752,0.8511000275611877
6,0.5765,0.7176,0.1557,0.0022,0.955299973487854,0.7454000115394592
7,0.6118,0.7176,0.1557,0.0024,0.9527000188827516,0.8051000237464905
8,0.7176,0.7176,0.1557,0.0026,0.9700999855995178,0.8791999816894531
9,0.6824,0.7882,0.1557,0.0023,0.8422999978065491,0.7724999785423279
12,0.1176,0.6471,0.1916,0.0027,0.836899995803833,0.933899998664856
13,0.1529,0.6471,0.1916,0.0025,0.8306000232696533,0.8460000157356262
17,0.7176,0.7176,0.1916,0.0028,0.9785000085830688,0.9656000137329102
18,0.6824,0.7882,0.1916,0.0028,0.9460999965667723,0.9365000128746032
26,0.6471,0.7529,0.2275,0.0054,0.8648999929428101,1.822700023651123
29,0.6471,0.7882,0.2275,0.0045,0.8091999888420105,1.5269999504089355
37,0.4,0.5059,0.2994,0.0022,0.8029999732971191,0.7411999702453613
40,0.2941,0.2941,0.3353,0.0111,0.9124000072479248,3.7804999351501465
41,0.3294,0.2941,0.3353,0.0089,0.9115999937057496,3.0223000049591064
42,0.2941,0.3294,0.3353,0.0102,0.8547999858856201,3.476799964904785
43,0.3294,0.3294,0.3353,0.0116,0.9348999857902528,3.951200008392334
44,0.5765,0.6471,0.3353,0.0028,0.9871000051498412,0.9491000175476074
45,0.2941,0.2588,0.3713,0.0054,0.9014999866485596,1.8193000555038448
47,0.2941,0.2588,0.4072,0.0032,0.9366000294685364,1.104599952697754
48,0.7529,0.6471,0.4072,0.0028,0.9334999918937684,0.9472000002861024
50,0.6824,0.7882,0.4072,0.0026,0.8503999710083008,0.8820000290870667
51,0.7176,0.7882,0.4072,0.0028,0.9283000230789183,0.9621000289916992
52,0.2941,0.6118,0.4431,0.002,0.8299999833106995,0.6660000085830688
54,0.6118,0.7882,0.4431,0.0163,0.944599986076355,5.553299903869629
55,0.6471,0.7882,0.4431,0.0049,0.9067000150680542,1.651900053024292
56,0.6824,0.7882,0.4431,0.0025,0.8884999752044678,0.8637999892234802
57,0.7176,0.7882,0.4431,0.0023,0.944100022315979,0.7904000282287598
58,0.6118,0.8235,0.4431,0.0131,0.9204999804496764,4.445499897003174
59,0.2941,0.2941,0.479,0.0179,0.932699978351593,6.102399826049805
60,0.3294,0.2941,0.479,0.0193,0.9567000269889832,6.5776000022888175
61,0.2941,0.3294,0.479,0.0229,0.9629999995231628,7.799600124359131
62,0.3294,0.3294,0.479,0.0228,0.9682000279426576,7.767300128936768
67,0.6824,0.2588,0.515,0.0111,0.8719000220298767,3.7864999771118164
68,0.2941,0.2941,0.515,0.0027,0.9840999841690063,0.9035999774932858
69,0.3294,0.2941,0.515,0.0024,0.9922999739646912,0.8151000142097473
71,0.2941,0.3294,0.515,0.003,0.9855999946594238,1.0099999904632568
72,0.3294,0.3294,0.515,0.0028,0.9897999763488772,0.9591000080108644
75,0.7176,0.6118,0.515,0.0132,0.9197999835014344,4.4984002113342285
76,0.7176,0.7176,0.515,0.0026,0.8679999709129333,0.8730999827384949
77,0.2941,0.2941,0.5509,0.003,0.9782000184059144,1.0293999910354614
78,0.3294,0.2941,0.5509,0.0026,0.9836999773979188,0.8700000047683716
80,0.2941,0.3294,0.5509,0.0032,0.9947999715805054,1.0776000022888184
81,0.3294,0.3294,0.5509,0.0025,0.996999979019165,0.8665999770164491
82,0.4,0.3294,0.5509,0.0223,0.9534000158309937,7.594600200653076
83,0.4353,0.3294,0.5509,0.0131,0.8945000171661377,4.445499897003174
87,0.7176,0.6471,0.5509,0.0081,0.8513000011444092,2.7674999237060547
88,0.7529,0.6824,0.5509,0.0028,0.9722999930381776,0.9459999799728394
89,0.6824,0.7176,0.5509,0.0029,0.9562000036239624,0.9697999954223632
90,0.7176,0.7176,0.5509,0.0027,0.9792000055313108,0.9060999751091005
91,0.7529,0.7176,0.5509,0.0026,0.9498000144958496,0.9000999927520752
102,0.7176,0.7176,0.5868,0.0023,0.8870999813079834,0.79830002784729
107,0.2941,0.3294,0.6228,0.003,0.9180999994277954,1.0128999948501587
116,0.7529,0.6118,0.6228,0.0028,0.961899995803833,0.961899995803833
117,0.2588,0.6471,0.6228,0.0021,0.8894000053405762,0.7264999747276306
118,0.2588,0.6824,0.6228,0.003,0.9732999801635742,1.0219000577926636
119,0.7176,0.7176,0.6228,0.0027,0.9937999844551086,0.9174000024795532
120,0.7529,0.7176,0.6228,0.0023,0.9569000005722046,0.7659000158309937
123,0.2941,0.3647,0.6587,0.005,0.8367999792098999,1.7137999534606934
128,0.7529,0.5765,0.6587,0.0076,0.8952999711036682,2.569299936294556
129,0.2941,0.6118,0.6587,0.003,0.9782000184059144,1.0081000328063965
