anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
9,0.3947,0.6827,0.4914,0.0109,0.8238000273704529,4.069900035858153
10,0.3947,0.6827,0.5257,0.0118,0.8964999914169312,4.44189977645874
11,0.2667,0.5227,0.5943,0.016,0.9384999871253968,6.001299858093263
14,0.6507,0.6827,0.7314,0.0145,0.9023000001907348,5.442500114440918
15,0.2667,0.5867,0.8,0.0101,0.8111000061035156,3.7853000164031982
16,0.2987,0.6187,0.8,0.0207,0.9592000246047974,7.76639986038208
17,0.3307,0.6187,0.8,0.0197,0.9573000073432922,7.395100116729736
18,0.2667,0.5867,0.8343,0.0226,0.9815000295639038,8.479499816894531
19,0.2987,0.5867,0.8343,0.0191,0.9645000100135804,7.159599781036378
20,0.2987,0.6187,0.8343,0.018000000000000002,0.9718999862670898,6.739099979400635
21,0.3307,0.6187,0.8343,0.0149,0.916800022125244,5.580900192260742
22,0.2667,0.5867,0.8686,0.0191,0.9050999879837036,7.17549991607666
23,0.2987,0.5867,0.8686,0.019,0.9699000120162964,7.142399787902832
