anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.3294,0.7176,0.3758,0.0212,0.9569000005722046,7.192399978637695
1,0.7529,0.3647,0.4121,0.0232,0.9581000208854676,7.899700164794923
2,0.7882,0.3647,0.4121,0.0186,0.9309999942779541,6.331299781799316
3,0.3294,0.7176,0.4121,0.0178,0.9269999861717224,6.036900043487549
4,0.7529,0.3647,0.4485,0.023,0.963800013065338,7.8246002197265625
5,0.7882,0.3647,0.4485,0.0164,0.8848000168800354,5.5920000076293945
6,0.2588,0.7882,0.4485,0.016,0.8870000243186951,5.447299957275392
7,0.1882,0.7529,0.4848,0.0192,0.8885999917984009,6.527500152587893
8,0.2235,0.7882,0.4848,0.0175,0.9150999784469604,5.958600044250487
9,0.2588,0.7882,0.4848,0.0201,0.958899974822998,6.835700035095215
10,0.1882,0.3647,0.5212,0.015,0.8618000149726868,5.1030001640319815
11,0.2235,0.3647,0.5212,0.0182,0.9412000179290771,6.1905999183654785
12,0.1882,0.4,0.5212,0.0211,0.9423999786376952,7.17549991607666
13,0.2235,0.4,0.5212,0.014,0.8519999980926514,4.758999824523926
14,0.2235,0.7882,0.5212,0.0252,0.9674000144004822,8.553600311279299
15,0.2235,0.3647,0.5576,0.0105,0.890999972820282,3.5799999237060547
16,0.2588,0.4353,0.5576,0.0211,0.9294000267982484,7.172399997711183
17,0.2588,0.4706,0.5576,0.0215,0.9100000262260436,7.323200225830077
18,0.2235,0.7882,0.5576,0.0223,0.9241999983787536,7.57919979095459
19,0.2588,0.4353,0.5939,0.0143,0.8492000102996826,4.871399879455566
20,0.2588,0.4706,0.5939,0.0148,0.8248999714851379,5.030399799346924
21,0.6824,0.4,0.6667,0.0217,0.9401999711990356,7.362800121307372
22,0.6824,0.4353,0.6667,0.0171,0.8371999859809875,5.8257999420166025
23,0.2588,0.5059,0.703,0.0161,0.9108999967575072,5.477200031280519
24,0.2588,0.5059,0.7394,0.0183,0.9423999786376952,6.215400218963622
25,0.6824,0.5412,0.7394,0.0228,0.9805999994277954,7.759799957275391
26,0.2588,0.4353,0.7758,0.016,0.8788999915122986,5.4430999755859375
27,0.2588,0.4706,0.7758,0.0253,0.9674999713897704,8.60830020904541
28,0.2588,0.4706,0.8121,0.0252,0.9661999940872192,8.55679988861084
29,0.6824,0.5059,0.8121,0.0233,0.9505000114440918,7.926599979400635
30,0.3294,0.6824,0.8485,0.0114,0.8402000069618225,3.8645999431610094
31,0.6471,0.6118,0.8848,0.0163,0.9009000062942504,5.542699813842773
