anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.8146,0.4498,0.2848,0.0322,0.9513000249862672,10.585200309753418
1,0.8146,0.4498,0.3236,0.0281,0.97079998254776,9.229000091552734
4,0.7781,0.4498,0.479,0.0151,0.8605999946594238,4.978600025177002
5,0.8146,0.4498,0.479,0.0218,0.9678000211715698,7.165200233459473
6,0.7781,0.4863,0.479,0.0205,0.9125999808311462,6.758999824523926
7,0.8146,0.4863,0.479,0.0179,0.9039999842643738,5.8805999755859375
8,0.7781,0.4498,0.5178,0.0224,0.9779000282287598,7.382900238037107
9,0.8146,0.4498,0.5178,0.0195,0.9545000195503236,6.425899982452393
10,0.7781,0.4863,0.5178,0.025,0.9853000044822692,8.210300445556639
11,0.8146,0.4863,0.5178,0.0193,0.96069997549057,6.357200145721436
