anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.1939,0.6667,0.2078,0.0249,0.9513999819755554,8.201199531555176
1,0.1939,0.703,0.2078,0.0239,0.8909000158309937,7.884900093078612
2,0.1939,0.6667,0.2468,0.0232,0.9330999851226808,7.653500080108643
3,0.1939,0.703,0.2468,0.0246,0.9219999909400941,8.133600234985353
4,0.2303,0.703,0.2468,0.0158,0.8345000147819519,5.228899955749512
13,0.703,0.5576,0.5195,0.0183,0.968500018119812,6.0461997985839835
14,0.2303,0.4485,0.5584,0.0147,0.9054999947547911,4.844200134277344
15,0.2667,0.4485,0.5584,0.0215,0.9728999733924866,7.099800109863281
16,0.703,0.5576,0.5584,0.0182,0.98089998960495,6.008200168609619
17,0.3394,0.303,0.5974,0.0109,0.8280000090599059,3.5955998897552486
18,0.2303,0.4485,0.5974,0.0123,0.8395000100135803,4.052800178527832
19,0.2667,0.4485,0.5974,0.0187,0.9365000128746032,6.162899971008301
20,0.2303,0.6303,0.6753,0.0114,0.816100001335144,3.752099990844727
