anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.7053,0.2947,0.3647,0.0204,0.9724000096321106,7.752099990844727
1,0.7368,0.2947,0.3647,0.0183,0.9589999914169312,6.9720001220703125
2,0.7053,0.2947,0.4,0.0182,0.9592999815940856,6.914999961853027
3,0.7368,0.2947,0.4,0.0183,0.968999981880188,6.936699867248535
4,0.2947,0.3579,0.5059,0.017,0.9207999706268308,6.466300010681152
5,0.3263,0.3579,0.5059,0.0201,0.9722999930381776,7.635000228881836
6,0.2947,0.3895,0.5059,0.0162,0.9081000089645386,6.1595001220703125
7,0.3263,0.3895,0.5059,0.021,0.9750000238418579,7.978300094604492
8,0.3263,0.3579,0.5412,0.0164,0.9435999989509584,6.247499942779541
9,0.2947,0.3895,0.5412,0.0133,0.8801000118255615,5.045400142669678
10,0.3263,0.3895,0.5412,0.0206,0.977500021457672,7.829899787902832
11,0.2,0.5789,0.5412,0.0127,0.9035000205039978,4.809999942779541
