anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.8,0.6105,0.3322,0.0167,0.9469000101089478,6.354800224304199
1,0.8,0.6105,0.3721,0.0077,0.8144000172615051,2.9444000720977783
2,0.7368,0.4842,0.412,0.0179,0.9484999775886536,6.785799980163574
3,0.7368,0.4842,0.4518,0.0149,0.9133999943733216,5.665599822998048
4,0.7684,0.4211,0.5316,0.0136,0.8791000247001648,5.162499904632568
5,0.2947,0.5158,0.5316,0.0098,0.8373000025749207,3.7339999675750732
6,0.7053,0.5474,0.5316,0.0178,0.9294000267982484,6.777100086212157
7,0.7053,0.5789,0.5316,0.0123,0.8945000171661377,4.690700054168701
8,0.7368,0.5789,0.5316,0.0192,0.9646000266075134,7.288300037384032
9,0.7684,0.5789,0.5316,0.0202,0.9746000170707704,7.683700084686277
10,0.7368,0.5789,0.5714,0.0106,0.8050000071525574,4.019100189208984
11,0.3263,0.6737,0.6113,0.0129,0.8363000154495239,4.885300159454347
12,0.2632,0.4842,0.691,0.0144,0.9714000225067142,5.485499858856201
20,0.7684,0.5158,0.8106,0.0206,0.95169997215271,7.838600158691406
