anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
8,0.3444,0.2444,0.4576,0.0227,0.9627000093460084,8.180500030517576
9,0.4111,0.2778,0.4576,0.0207,0.9718999862670898,7.460700035095215
10,0.4111,0.3111,0.4576,0.0196,0.9441999793052672,7.0630998611450195
12,0.3444,0.2444,0.5018,0.0207,0.9194999933242798,7.456299781799316
13,0.4111,0.2778,0.5018,0.0191,0.9521999955177308,6.8659000396728525
14,0.4111,0.3111,0.5018,0.0149,0.873199999332428,5.350299835205078
23,0.2444,0.4444,0.679,0.023,0.9678000211715698,8.273099899291992
27,0.2444,0.4444,0.7232,0.0143,0.8896999955177307,5.130300045013428
30,0.3111,0.4444,0.7675,0.009000000000000001,0.814300000667572,3.2311000823974614
34,0.3111,0.4444,0.8118,0.0097,0.8187000155448914,3.487499952316284
