anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
9,0.6444,0.7111,0.3077,0.0179,0.9735000133514404,6.445300102233888
10,0.6444,0.7111,0.3497,0.017,0.9714999794960022,6.122099876403809
11,0.7111,0.7111,0.5175,0.0032,0.9556999802589417,1.1440999507904053
14,0.2444,0.6444,0.5594,0.0144,0.8847000002861023,5.189700126647949
20,0.4111,0.6444,0.6434,0.0157,0.8752999901771545,5.64900016784668
21,0.7444,0.5111,0.6853,0.0165,0.9639000296592712,5.954699993133545
22,0.4111,0.6444,0.6853,0.0117,0.8637999892234802,4.225999832153319
24,0.6444,0.5778,0.8531,0.0226,0.98089998960495,8.152999877929688
25,0.6778,0.5778,0.8531,0.0192,0.9534000158309937,6.929500102996826
26,0.6444,0.6111,0.8531,0.0147,0.8360999822616577,5.274700164794922
