anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
4,0.3444,0.7778,0.3563,0.0162,0.8352000117301941,5.847899913787843
5,0.1778,0.3778,0.4253,0.0215,0.9879999756813048,7.745800018310548
6,0.8111,0.6111,0.4253,0.023,0.9775999784469604,8.275899887084961
7,0.8444,0.6111,0.4253,0.0183,0.9050999879837036,6.573699951171875
9,0.2778,0.3778,0.4943,0.0214,0.9212999939918518,7.708000183105469
11,0.2778,0.3444,0.5287,0.0139,0.8586999773979187,5.005300045013428
12,0.2778,0.3778,0.5287,0.023,0.9782999753952026,8.274200439453125
14,0.2778,0.3778,0.5632,0.022,0.951200008392334,7.917099952697754
15,0.3111,0.3778,0.5632,0.0147,0.8675000071525574,5.289299964904785
16,0.3444,0.4111,0.5977,0.0207,0.909600019454956,7.466800212860107
22,0.6778,0.4444,0.7356,0.0157,0.9578999876976012,5.647200107574463
