anno_index,coord_x,coord_y,coord_z,diameter,malscore,diameter_mm
0,0.6971,0.32,0.2021,0.0167,0.9818999767303468,5.834099769592285
16,0.2857,0.3543,0.3936,0.015,0.91839998960495,5.254799842834473
21,0.2857,0.3543,0.4255,0.0129,0.9190000295639038,4.5321998596191415
25,0.2514,0.3543,0.4574,0.0178,0.8883000016212463,6.223599910736084
26,0.2514,0.3886,0.4574,0.0177,0.9279000163078308,6.1901001930236825
28,0.8,0.6286,0.4574,0.0224,0.9821000099182128,7.838600158691406
30,0.7314,0.6629,0.4574,0.0113,0.8022999763488771,3.9407999515533447
31,0.8,0.6629,0.4574,0.0164,0.8858000040054321,5.741199970245361
33,0.2171,0.4229,0.4894,0.0138,0.879800021648407,4.842899799346924
34,0.2514,0.4229,0.4894,0.0088,0.8065000176429749,3.0876998901367188
35,0.8,0.6286,0.4894,0.0185,0.9229999780654908,6.488800048828125
36,0.7314,0.6971,0.4894,0.0123,0.8639000058174133,4.31850004196167
40,0.4229,0.6629,0.7128,0.0127,0.8621000051498413,4.451000213623047
42,0.7657,0.5257,0.7447,0.0183,0.9246000051498412,6.411799907684326
43,0.7657,0.56,0.7447,0.0179,0.8982999920845032,6.248700141906737
44,0.6971,0.5257,0.7766,0.0195,0.9343000054359436,6.815400123596191
